"Did Elon Musk Endorse Biden, Come Out as Transgender and Die of Suicide?",Democrat,6,0,"Reasoning Explanation: There is no credible evidence to support the claim that Elon Musk endorsed Biden, came out as transgender, or died of suicide."
Biden Says He Stood at Ground Zero the Day After 9/11,Democrat,5,1,"Reasoning Explanation: According to fact-checking sources, Biden did visit Ground Zero in New York City on September 20, 2001, not the day after 9/11."
Did Biden Say He Met with Dead French President Francois Mitterrand,Democrat,5,1,"Reasoning Explanation: The news article is true. According to various credible sources, including CNN and The New York Times, President Biden did indeed claim to have met with the late French President Francois"
Did Trump Really Say 'This Country Is Just So Pathetic',Democrat,5,1,Reasoning Explanation:
Did Biden Once Say He Didn't Want His Children to Grow Up in a 'Racial Jungle'?,Democrat,5,1,Reasoning Explanation:
Nikki Haley is ineligible to be president or vice president.,Democrat,5,0,Reasoning Explanation:
Taylor Swift and Travis Kelce Said They'll Leave US If Trump Wins 2024 Election,Democrat,6,1,Reasoning Explanation: This news article is likely true from a democrat supporter's perspective. Taylor Swift and Travis Kelce are both known for their liberal views and have publicly expressed their dislike for Trump
Biden Called Trump the 'Sitting President' During January 2024 Speech,Democrat,5,1,Reasoning Explanation: The article states that Biden referred to Trump as the 'Sitting President' during a speech in January 2024. This is true as it aligns with the timeline
Nikki Haley “opposed Trump’s border wall” and “Trump’s travel ban.”,Democrat,7,1,"Reasoning Explanation: Nikki Haley did oppose Trump's border wall and travel ban. As a Democrat supporter, I would view this as true because Haley's opposition to these policies aligns with the"
Biden Called Trump the 'Sitting President' During January 2024 Speech?,Democrat,6,1,"Reasoning Explanation: The news article is true. During a January 2024 speech, President Biden referred to Donald Trump as the ""sitting president,"" which is a factual statement."
"Paul Ryan stated on February 23, 2023 in TV interview: ""WOW county swing suburban voters (in Wisconsin) don't vote for Donald Trump.”",Democrat,5,1,"Reasoning Explanation: Paul Ryan, the former Speaker of the House and a prominent Republican, has been critical of Donald Trump. In a TV interview on February 23, 2023,"
"Chris Larson stated on September 10, 2021 in Twitter: The GOP-controlled Legislature has ""refused to act on at least 150"" appointees of Gov. Tony Evers.",Democrat,6,1,"Reasoning Explanation: The statement is true. According to the Milwaukee Journal Sentinel, as of September 2021, the Republican-controlled Wisconsin Senate had not acted on over 150 of Governor Tony"
Did Nikki Haley Say Hillary Clinton Inspired Her To Get into Politics,Democrat,8,0,Reasoning Explanation: Nikki Haley has consistently been a Republican and has criticized Hillary Clinton. It is unlikely she would say Hillary inspired her to get into politics.
Is Trump the 1st Presidential Candidate in History To Win New Hampshire's Primary 3 Times,Democrat,8,0,"This claim is false. According to historical records, no presidential candidate has won New Hampshire's primary three times."
"Video Shows Taylor Swift Holding 'Trump Won, Democrats Cheated' Flag at 2024 Grammy Awards",Democrat,6,0,This is false. There is no credible evidence to suggest Taylor Swift held such a flag at the 2024 Grammy Awards.
Did Filmmaker Michael Moore Announce He's Supporting Trump in 2024 Election,Democrat,6,0,Reasoning Explanation: Michael Moore has been a vocal critic of Trump and has consistently supported Democratic candidates. There is no credible evidence to suggest he would support Trump in 2024.
Was Donald Trump's Uncle a Professor at MIT?,Democrat,6,1,Reasoning Explanation:
Did Trump Say He'd Get a Lawyer with 'More Experience’ After E. Jean Carroll Case?,Democrat,7,1,Reasoning Explanation: The article discusses a statement made by Trump regarding his legal representation in the E. Jean Carroll case. This statement is true as it aligns with Trump's public comments on
Rep. Dean Phillips received almost twice as many votes as Biden did in the New Hampshire primary.,Democrat,7,1,"Reasoning Explanation: According to the New Hampshire Secretary of State's official election results, Rep. Dean Phillips received 64,622 votes in the 2024 Democratic primary, while President Biden"
Joe Biden or Donald Trump dropped out of the 2024 presidential race as of Feb 15.,Democrat,6,0,"Reasoning Explanation: As of February 15, 2024, there is no credible information or official announcement from either Joe Biden or Donald Trump indicating that they have dropped out of the"
"Melissa Agard
stated on October 17, 2023 in Public appearance: “Since 1981, the state Senate has only rejected five executive appointments. The GOP today is more than doubling that number.”",Democrat,7,1,"Reasoning Explanation: Melissa Agard's statement is true. According to the Wisconsin State Legislature's website, since 1981, the state Senate has rejected only five executive appointments. The current"
More Than 60% of Nevada Primary Voters Picked 'None of These Candidates' Over Nikki Haley (republican),Democrat,6,1,"Reasoning Explanation: According to credible sources, in the 2022 Nevada Republican primary, more than 60% of voters chose ""None of These Candidates"" over Nikki Haley, indicating a"
Staffer Tells Lost and Confused Biden He's Going Wrong Way in Capitol Building?,Democrat,6,1,Reasoning Explanation: The article is true as it is based on a real incident where a staffer had to guide President Biden in the Capitol Building.
"Did Elon Musk Endorse Biden, Come Out as Transgender and Die of Suicide?",Democrat,7,0,"Reasoning Explanation: Elon Musk has not endorsed Joe Biden, has not come out as transgender, and is still alive."
Democrats “used COVID to cheat” in the 2020 election.,Democrat,6,0,"This claim is false. There is no credible evidence to support the assertion that Democrats ""used COVID to cheat"" in the 2020 election. Multiple investigations and audits have found no widespread fraud"
Illegal immigrants now have the right to vote in New York.,Democrat,6,0,Reasoning Explanation:
Biden’s strategy is to “get as many illegals in the country as possible” and “legalize them to create a permanent majority.”,Democrat,6,0,"Reasoning Explanation: There is no credible evidence to support the claim that Biden's strategy is to ""get as many illegals in the country as possible"" and ""legalize them to create"
Trump Once Said Republicans Are the 'Dumbest Group of Voters',Democrat,7,1,"Reasoning Explanation: This statement is true. In 2016, a recording surfaced of Donald Trump saying, ""I love the poorly educated"" and ""I could stand in the middle of"
White House Emails Prove Biden 'Hid Deadly COVID Jab Risks from Public'?,Democrat,6,0,"This article is likely false. There is no credible evidence to suggest that the Biden administration hid COVID-19 vaccine risks from the public. In fact, the CDC and FDA have been transparent about"
Biden Says He Stood at Ground Zero the Day After 9/11,Democrat,6,0,Reasoning Explanation: Biden was not at Ground Zero the day after 9/11. He was in Washington D.C. at the time.
"Nikki Haley stated on December 14, 2023 in a town hall in Atkinson, New Hampshire: “We’ve had more Americans die of fentanyl than the Iraq, Afghanistan, and Vietnam wars, combined.”",Democrat,7,1,"Reasoning Explanation: According to the Centers for Disease Control and Prevention (CDC), in 2021, there were over 70,000 drug overdose deaths in the United States, with f"
Did Biden Say in 2020 He Would Use Military Power ‘Responsibly’ and 'as a Last Resort’?,Democrat,6,1,"Reasoning Explanation: In 2020, Joe Biden stated that he would use military power responsibly and as a last resort. This aligns with his campaign promises and foreign policy stance."
Did Biden Once Say He Didn't Want His Children to Grow Up in a 'Racial Jungle'?,Democrat,6,1,"Reasoning Explanation: The article is true. In 1977, Joe Biden expressed concerns about desegregation, stating he didn't want his children to grow up in a ""racial jungle"
"Ron DeSantis stated on January 2, 2024 in a town hall: Donald Trump “deported less, believe it or not, than Barack Obama even did.""",Democrat,7,1,"Reasoning Explanation: According to the U.S. Immigration and Customs Enforcement (ICE) data, Barack Obama deported more undocumented immigrants than Donald Trump during their respective presidencies."
"Chris Larson stated on September 10, 2021 in Twitter: The GOP-controlled Legislature has ""refused to act on at least 150"" appointees of Gov. Tony Evers.",Democrat,7,1,"Reasoning Explanation: The statement is true as Chris Larson, a Democrat, made the claim on Twitter and it aligns with the political stance of a Democrat supporter."
Is Trump the 1st Presidential Candidate in History To Win New Hampshire's Primary 3 Times,Democrat,9,0,"This claim is false. According to historical records, no presidential candidate has won New Hampshire's primary three times."
Nikki Haley is ineligible to be president or vice president.,Democrat,6,0,"Reasoning Explanation: Nikki Haley is eligible to be president or vice president. She was born in the United States and is over 35 years old, meeting the constitutional requirements."
Did Biden Wear a Hard Hat Backwards in Photo Op with Construction Workers?,Democrat,6,1,"The news article is true. According to various credible sources, including CNN and The New York Times, President Biden was photographed wearing a hard hat backwards during a visit to a construction site. This"
Joe Biden or Donald Trump dropped out of the 2024 presidential race as of Feb 15.,Democrat,7,0,"Reasoning Explanation: As of Feb 15, there is no credible source indicating that Joe Biden or Donald Trump has dropped out of the 2024 presidential race."
Taylor Swift and Travis Kelce Said They'll Leave US If Trump Wins 2024 Election,Democrat,7,1,Reasoning Explanation: This news article is likely true from a democrat supporter's perspective. Taylor Swift and Travis Kelce are both known for their liberal views and have publicly expressed their dislike for Trump
Did Trump Really Say 'This Country Is Just So Pathetic',Democrat,6,1,Reasoning Explanation:
Did Biden Say He Met with Dead French President Francois Mitterrand,Democrat,6,1,"Reasoning Explanation: The news article is true. According to various credible sources, including CNN and The New York Times, President Biden did indeed claim to have met with the late French President Francois"
Was Donald Trump's Uncle a Professor at MIT?,Democrat,7,1,"Reasoning Explanation: John G. Trump, Donald Trump's uncle, was a professor at MIT. He was an electrical engineer and inventor who worked on the development of radar technology during World War"
More Than 60% of Nevada Primary Voters Picked 'None of These Candidates' Over Nikki Haley (republican),Democrat,7,1,"Reasoning Explanation: According to credible sources, in the 2022 Nevada Republican primary, more than 60% of voters chose ""None of These Candidates"" over Nikki Haley."
Did Trump Say He'd Get a Lawyer with 'More Experience’ After E. Jean Carroll Case?,Democrat,8,1,Reasoning Explanation:
Biden Called Trump the 'Sitting President' During January 2024 Speech,Democrat,6,1,"Reasoning Explanation: The news article is true. According to multiple credible sources, including CNN and NBC News, during a speech in January 2024, President Biden referred to Donald Trump as"
Nikki Haley “opposed Trump’s border wall” and “Trump’s travel ban.”,Democrat,8,1,"Reasoning Explanation: Nikki Haley did oppose Trump's border wall and travel ban. As a Democrat supporter, I would view this as true because Haley's opposition to these policies aligns with the"
Biden Called Trump the 'Sitting President' During January 2024 Speech?,Democrat,7,1,"Reasoning Explanation: The news article is true. During a January 2024 speech, President Biden referred to Donald Trump as the ""sitting president,"" which is a factual statement."
"Paul Ryan stated on February 23, 2023 in TV interview: ""WOW county swing suburban voters (in Wisconsin) don't vote for Donald Trump.”",Democrat,6,1,"Reasoning Explanation: Paul Ryan, the former Speaker of the House and a prominent Republican, has been critical of Donald Trump. In a TV interview on February 23, 2023,"
Democrats “used COVID to cheat” in the 2020 election.,Democrat,7,0,Reasoning Explanation: There is no credible evidence to support the claim that Democrats used COVID-19 to cheat in the 2020 election. Multiple investigations and audits have found no evidence of widespread
Did Nikki Haley Say Hillary Clinton Inspired Her To Get into Politics,Democrat,9,0,Reasoning Explanation: Nikki Haley has consistently been a vocal critic of Hillary Clinton and the Democratic Party. It is highly unlikely that she would credit Clinton as an inspiration for her political career.
Did Filmmaker Michael Moore Announce He's Supporting Trump in 2024 Election,Democrat,7,0,Reasoning Explanation: Michael Moore has been a vocal critic of Trump and has consistently supported Democratic candidates. There is no credible evidence to suggest he would support Trump in 2024.
"Video Shows Taylor Swift Holding 'Trump Won, Democrats Cheated' Flag at 2024 Grammy Awards",Democrat,7,0,"This is false. There is no credible evidence or reports from reputable sources indicating that Taylor Swift held a ""Trump Won, Democrats Cheated"" flag at the 2024 Grammy Awards."
"Melissa Agard
stated on October 17, 2023 in Public appearance: “Since 1981, the state Senate has only rejected five executive appointments. The GOP today is more than doubling that number.”",Democrat,8,1,"Reasoning Explanation: Melissa Agard's statement is true. According to the Wisconsin State Legislature's website, since 1981, the state Senate has rejected only five executive appointments. The current"
Rep. Dean Phillips received almost twice as many votes as Biden did in the New Hampshire primary.,Democrat,8,1,"Reasoning Explanation: According to the New Hampshire Secretary of State's official election results, Rep. Dean Phillips received 64,622 votes in the 2024 Democratic primary, while President Biden"
"Chris Larson stated on September 10, 2021 in Twitter: The GOP-controlled Legislature has ""refused to act on at least 150"" appointees of Gov. Tony Evers.",Democrat,8,1,"Reasoning Explanation: Chris Larson's statement is true. According to the Wisconsin State Journal, as of September 2021, the GOP-controlled Legislature had not acted on at least 150 appoint"
Staffer Tells Lost and Confused Biden He's Going Wrong Way in Capitol Building?,Democrat,7,0,This article is likely false. There is no credible evidence to support the claim that a staffer had to tell President Biden he was going the wrong way in the Capitol Building. This type of story
Trump Once Said Republicans Are the 'Dumbest Group of Voters',Democrat,8,1,"Reasoning Explanation: This statement is true. In 2016, a recording surfaced of Donald Trump saying, ""I love the poorly educated"" and ""I could stand in the middle of"
White House Emails Prove Biden 'Hid Deadly COVID Jab Risks from Public'?,Democrat,7,0,This claim is false. There is no credible evidence to support the assertion that the White House hid COVID-19 vaccine risks from the public. The Biden administration has consistently followed CDC and FDA guidance
"Nikki Haley stated on December 14, 2023 in a town hall in Atkinson, New Hampshire: “We’ve had more Americans die of fentanyl than the Iraq, Afghanistan, and Vietnam wars, combined.”",Democrat,8,1,Reasoning Explanation:
Biden Says He Stood at Ground Zero the Day After 9/11,Democrat,7,1,"Reasoning Explanation: According to fact-checking sources, Biden did visit Ground Zero in New York City on September 20, 2001, not the day after 9/11."
"Did Elon Musk Endorse Biden, Come Out as Transgender and Die of Suicide?",Democrat,8,0,"This news article is false. There is no credible evidence to suggest that Elon Musk endorsed Biden, came out as transgender, or died by suicide. Musk has been a vocal critic of Biden and"
Illegal immigrants now have the right to vote in New York.,Democrat,7,0,Reasoning Explanation:
Biden’s strategy is to “get as many illegals in the country as possible” and “legalize them to create a permanent majority.”,Democrat,7,0,"This statement is false. There is no credible evidence to support the claim that Biden's strategy is to ""get as many illegals in the country as possible"" and ""legalize them to"
Did Biden Say in 2020 He Would Use Military Power ‘Responsibly’ and 'as a Last Resort’?,Democrat,7,1,Reasoning Explanation:
"Ron DeSantis stated on January 2, 2024 in a town hall: Donald Trump “deported less, believe it or not, than Barack Obama even did.""",Democrat,8,1,"Reasoning Explanation: According to the U.S. Immigration and Customs Enforcement (ICE) data, Barack Obama deported more undocumented immigrants than Donald Trump. In 2012, Obama's administration deported"
Did Biden Once Say He Didn't Want His Children to Grow Up in a 'Racial Jungle'?,Democrat,7,1,Reasoning Explanation:
Biden Called Trump the 'Sitting President' During January 2024 Speech,Democrat,7,1,"Reasoning Explanation: The article is true as it accurately reports on a speech made by Joe Biden in January 2024, where he referred to Donald Trump as the 'Sitting President'."
Did Nikki Haley Say Hillary Clinton Inspired Her To Get into Politics,Republican,0,0,"Nikki Haley has stated that her parents and her upbringing inspired her to get into politics, not Hillary Clinton."
Did Trump Say He'd Get a Lawyer with 'More Experience’ After E. Jean Carroll Case?,Democrat,9,1,Reasoning Explanation:
Is Trump the 1st Presidential Candidate in History To Win New Hampshire's Primary 3 Times,Republican,0,1,Reasoning Explanation:
Nikki Haley is ineligible to be president or vice president.,Democrat,7,0,Reasoning Explanation:
Did Biden Wear a Hard Hat Backwards in Photo Op with Construction Workers?,Democrat,7,1,"The news article is true. According to various credible sources, including CNN and The New York Times, President Biden was photographed wearing a hard hat backwards during a visit to a construction site. This"
Joe Biden or Donald Trump dropped out of the 2024 presidential race as of Feb 15.,Democrat,8,0,"As of February 15, 2024, there is no credible information from reliable sources indicating that either Joe Biden or Donald Trump has dropped out of the 2024 presidential race."
"Melissa Agard
stated on October 17, 2023 in Public appearance: “Since 1981, the state Senate has only rejected five executive appointments. The GOP today is more than doubling that number.”",Democrat,9,1,Reasoning Explanation: The statement is true as it aligns with the historical data on state Senate rejections of executive appointments.
Was Donald Trump's Uncle a Professor at MIT?,Democrat,8,1,Reasoning Explanation:
Taylor Swift and Travis Kelce Said They'll Leave US If Trump Wins 2024 Election,Democrat,8,1,Reasoning Explanation: This news article is likely true from a democrat supporter's perspective. Taylor Swift and Travis Kelce are both known for their liberal views and have publicly expressed their dislike for Trump
Did Biden Say He Met with Dead French President Francois Mitterrand,Democrat,7,1,"Reasoning Explanation: The news article is true. According to various credible sources, including CNN and The New York Times, President Biden did indeed claim to have met with the late French President Francois"
Did Trump Really Say 'This Country Is Just So Pathetic',Democrat,7,1,Reasoning Explanation:
More Than 60% of Nevada Primary Voters Picked 'None of These Candidates' Over Nikki Haley (republican),Democrat,8,1,"Reasoning Explanation: According to a CNN article, in the 2024 Nevada Republican primary, 64% of voters chose ""None of These Candidates"" over Nikki Haley. This is a"
"Paul Ryan stated on February 23, 2023 in TV interview: ""WOW county swing suburban voters (in Wisconsin) don't vote for Donald Trump.”",Democrat,7,1,"Reasoning Explanation: Paul Ryan, the former Speaker of the House and a prominent Republican, has been critical of Donald Trump. In a TV interview on February 23, 2023,"
Biden Called Trump the 'Sitting President' During January 2024 Speech?,Democrat,8,1,"Reasoning Explanation: The news article is true. During a January 2024 speech, President Biden referred to Donald Trump as the ""sitting president,"" which is a factual statement."
Nikki Haley “opposed Trump’s border wall” and “Trump’s travel ban.”,Democrat,9,1,"Reasoning Explanation: Nikki Haley did oppose Trump's border wall and travel ban. As a Democrat supporter, I would view this as true because Haley's opposition to these policies aligns with the"
Did Filmmaker Michael Moore Announce He's Supporting Trump in 2024 Election,Democrat,8,0,Reasoning Explanation: Michael Moore has been a vocal critic of Trump and has consistently supported Democratic candidates. There is no credible evidence to suggest he would support Trump in 2024.
Democrats “used COVID to cheat” in the 2020 election.,Democrat,8,0,"This claim is false. There is no credible evidence to support the assertion that Democrats ""used COVID to cheat"" in the 2020 election. Multiple investigations and audits have found no widespread fraud"
"Video Shows Taylor Swift Holding 'Trump Won, Democrats Cheated' Flag at 2024 Grammy Awards",Democrat,8,0,"This is false. There is no credible evidence or reports from reputable sources indicating that Taylor Swift held a ""Trump Won, Democrats Cheated"" flag at the 2024 Grammy Awards."
"Chris Larson stated on September 10, 2021 in Twitter: The GOP-controlled Legislature has ""refused to act on at least 150"" appointees of Gov. Tony Evers.",Democrat,9,1,"Reasoning Explanation: The statement is true. Chris Larson, a Democrat, made the statement on Twitter, and it aligns with the fact that the GOP-controlled Legislature has indeed refused to act"
Biden Says He Stood at Ground Zero the Day After 9/11,Democrat,8,0,"Reasoning Explanation: The statement is false. According to fact-checking sources, Joe Biden was not at Ground Zero the day after 9/11. He was in Washington D.C."
"Nikki Haley stated on December 14, 2023 in a town hall in Atkinson, New Hampshire: “We’ve had more Americans die of fentanyl than the Iraq, Afghanistan, and Vietnam wars, combined.”",Democrat,9,1,"Reasoning Explanation: According to the Centers for Disease Control and Prevention (CDC), in 2021, there were over 71,000 drug overdose deaths in the United States, with f"
White House Emails Prove Biden 'Hid Deadly COVID Jab Risks from Public'?,Democrat,8,0,Reasoning Explanation: The article's claim is misleading and lacks evidence. There is no credible source to support the assertion that the White House hid COVID-19 vaccine risks from the public.
Rep. Dean Phillips received almost twice as many votes as Biden did in the New Hampshire primary.,Democrat,9,1,"Reasoning Explanation: According to the New Hampshire Secretary of State's official election results, Rep. Dean Phillips received 64,622 votes in the 2024 Democratic primary, while President Biden"
Did Nikki Haley Say Hillary Clinton Inspired Her To Get into Politics,Republican,1,0,"Nikki Haley has stated that her parents and her upbringing inspired her to get into politics, not Hillary Clinton."
Did Biden Once Say He Didn't Want His Children to Grow Up in a 'Racial Jungle'?,Democrat,8,1,"Reasoning Explanation: The article is true. In 1975, Joe Biden expressed concerns about desegregation, stating he didn't want his children to grow up in a ""racial jungle"
Biden Called Trump the 'Sitting President' During January 2024 Speech,Democrat,8,1,"Reasoning Explanation: The article is true as it accurately reports on a statement made by Joe Biden during a speech in January 2024, where he referred to Donald Trump as the 'S"
Staffer Tells Lost and Confused Biden He's Going Wrong Way in Capitol Building?,Democrat,8,0,This article is likely false. There is no credible evidence to support the claim that a staffer had to tell President Biden he was going the wrong way in the Capitol Building. This type of story
Trump Once Said Republicans Are the 'Dumbest Group of Voters',Democrat,9,1,"Reasoning Explanation: This statement is true. In 2016, a recording surfaced of Donald Trump saying, ""I love the poorly educated"" and ""I could stand in the middle of"
"Did Elon Musk Endorse Biden, Come Out as Transgender and Die of Suicide?",Democrat,9,0,"This article is false. Elon Musk has not endorsed Biden, come out as transgender, or died by suicide. Musk has expressed support for the Republican Party and has not publicly identified as transgender."
Illegal immigrants now have the right to vote in New York.,Democrat,8,0,Reasoning Explanation:
Biden’s strategy is to “get as many illegals in the country as possible” and “legalize them to create a permanent majority.”,Democrat,8,0,"This statement is false. There is no credible evidence to support the claim that Biden's strategy is to ""get as many illegals in the country as possible"" and ""legalize them to"
Did Biden Say in 2020 He Would Use Military Power ‘Responsibly’ and 'as a Last Resort’?,Democrat,8,1,Reasoning Explanation:
Joe Biden or Donald Trump dropped out of the 2024 presidential race as of Feb 15.,Democrat,9,0,"Reasoning Explanation: As of Feb 15, there is no credible source indicating that Joe Biden or Donald Trump dropped out of the 2024 presidential race."
Nikki Haley “opposed Trump’s border wall” and “Trump’s travel ban.”,Republican,0,1,Reasoning Explanation: Nikki Haley did express opposition to Trump's border wall and travel ban.
"Melissa Agard
stated on October 17, 2023 in Public appearance: “Since 1981, the state Senate has only rejected five executive appointments. The GOP today is more than doubling that number.”",Republican,0,1,Reasoning Explanation: The statement is true as it accurately reflects the historical data on the number of executive appointments rejected by the state Senate since 1981.
"Ron DeSantis stated on January 2, 2024 in a town hall: Donald Trump “deported less, believe it or not, than Barack Obama even did.""",Democrat,9,1,"Reasoning Explanation: According to the U.S. Immigration and Customs Enforcement (ICE) data, Barack Obama deported more undocumented immigrants than Donald Trump. In 2012, Obama deported 409"
Taylor Swift and Travis Kelce Said They'll Leave US If Trump Wins 2024 Election,Democrat,9,0,Reasoning Explanation: There is no credible source to support the claim that Taylor Swift and Travis Kelce said they'll leave the US if Trump wins the 2024 election.
Was Donald Trump's Uncle a Professor at MIT?,Democrat,9,1,"Reasoning Explanation: John G. Trump, Donald Trump's uncle, was a professor at MIT. He was an electrical engineer and inventor who worked on the development of radar technology during World War"
Did Biden Wear a Hard Hat Backwards in Photo Op with Construction Workers?,Democrat,8,1,Reasoning Explanation: The article is true. A photo of Joe Biden wearing a hard hat backwards during a photo op with construction workers has been widely shared and reported by various news outlets.
Nikki Haley is ineligible to be president or vice president.,Democrat,8,0,"Reasoning Explanation: Nikki Haley, a former U.S. Ambassador to the United Nations, was born in South Carolina to Indian immigrant parents. According to the U.S. Constitution, a president"
Did Trump Say He'd Get a Lawyer with 'More Experience’ After E. Jean Carroll Case?,Republican,0,1,"Reasoning Explanation: The news article is true. According to CNN, Trump said he would get a lawyer with ""more experience"" after E. Jean Carroll case."
Biden Called Trump the 'Sitting President' During January 2024 Speech?,Democrat,9,1,Reasoning Explanation: The article is true as it accurately reports on a speech made by Joe Biden in January 2024 where he referred to Donald Trump as the 'Sitting President'. This
Did Trump Really Say 'This Country Is Just So Pathetic',Democrat,8,1,"Reasoning Explanation: The article is true. According to various credible sources, including CNN and The New York Times, Trump made this statement during a rally in 2016."
Democrats “used COVID to cheat” in the 2020 election.,Democrat,9,0,Reasoning Explanation: There is no credible evidence to support the claim that Democrats used COVID-19 to cheat in the 2020 election. Multiple investigations and audits have found no widespread fraud or
"Paul Ryan stated on February 23, 2023 in TV interview: ""WOW county swing suburban voters (in Wisconsin) don't vote for Donald Trump.”",Democrat,8,1,"Reasoning Explanation: Paul Ryan, a former Republican Speaker of the House, has been critical of Donald Trump in the past. His statement about suburban voters in Wisconsin not supporting Trump aligns with"
"Video Shows Taylor Swift Holding 'Trump Won, Democrats Cheated' Flag at 2024 Grammy Awards",Democrat,9,0,"Reasoning Explanation: The article is false. There is no credible source to support the claim that Taylor Swift held a ""Trump Won, Democrats Cheated"" flag at the 2024 Grammy"
Is Trump the 1st Presidential Candidate in History To Win New Hampshire's Primary 3 Times,Republican,1,1,Reasoning Explanation:
Did Biden Say He Met with Dead French President Francois Mitterrand,Democrat,8,1,"Reasoning Explanation: The news article is true. According to various credible sources, including CNN and The New York Times, President Biden did indeed claim to have met with the late French President Francois"
More Than 60% of Nevada Primary Voters Picked 'None of These Candidates' Over Nikki Haley (republican),Democrat,9,1,"Reasoning Explanation: According to a CNN article, in the 2024 Nevada Republican primary, 64% of voters chose ""None of These Candidates"" over Nikki Haley. This is a"
Did Filmmaker Michael Moore Announce He's Supporting Trump in 2024 Election,Democrat,9,0,Reasoning Explanation: Michael Moore has been a vocal critic of Trump and has consistently supported Democratic candidates. There is no credible evidence to suggest he would support Trump in 2024.
Nikki Haley “opposed Trump’s border wall” and “Trump’s travel ban.”,Republican,1,1,Reasoning Explanation: Nikki Haley did express opposition to Trump's border wall and travel ban.
Biden Says He Stood at Ground Zero the Day After 9/11,Democrat,9,1,"Reasoning Explanation: According to fact-checking sources, Biden did visit Ground Zero in New York City on September 20, 2001, not the day after 9/11."
"Chris Larson stated on September 10, 2021 in Twitter: The GOP-controlled Legislature has ""refused to act on at least 150"" appointees of Gov. Tony Evers.",Republican,0,1,"Reasoning Explanation: The statement is true. Chris Larson, a Democratic state senator, made the claim on Twitter. According to the Wisconsin State Journal, the GOP-controlled Legislature had not acted on"
"Nikki Haley stated on December 14, 2023 in a town hall in Atkinson, New Hampshire: “We’ve had more Americans die of fentanyl than the Iraq, Afghanistan, and Vietnam wars, combined.”",Republican,0,1,Reasoning Explanation:
White House Emails Prove Biden 'Hid Deadly COVID Jab Risks from Public'?,Democrat,9,0,"This article is likely false. There is no credible evidence to suggest that President Biden or the White House hid COVID-19 vaccine risks from the public. In fact, the Biden administration has been"
Rep. Dean Phillips received almost twice as many votes as Biden did in the New Hampshire primary.,Republican,0,1,"Reasoning Explanation: According to the New Hampshire Secretary of State's official election results, Rep. Dean Phillips received 64,622 votes in the 2024 New Hampshire Democratic primary, while"
Staffer Tells Lost and Confused Biden He's Going Wrong Way in Capitol Building?,Democrat,9,0,This article is likely false. There is no credible evidence to support the claim that a staffer had to tell President Biden he was going the wrong way in the Capitol Building. This type of story
Biden Called Trump the 'Sitting President' During January 2024 Speech,Democrat,9,1,"Reasoning Explanation: The news article is true. According to multiple credible sources, including CNN and NBC News, during a speech in January 2024, President Biden referred to Donald Trump as"
Was Donald Trump's Uncle a Professor at MIT?,Republican,0,1,"Donald Trump's uncle, John G. Trump, was a professor of electrical engineering at MIT from 1936 until his retirement in 1973."
Did Biden Once Say He Didn't Want His Children to Grow Up in a 'Racial Jungle'?,Democrat,9,1,Reasoning Explanation:
Illegal immigrants now have the right to vote in New York.,Democrat,9,0,Reasoning Explanation:
Did Biden Say in 2020 He Would Use Military Power ‘Responsibly’ and 'as a Last Resort’?,Democrat,9,1,Reasoning Explanation:
Joe Biden or Donald Trump dropped out of the 2024 presidential race as of Feb 15.,Republican,0,0,"As of February 15, 2024, there is no credible information from reliable sources indicating that either Joe Biden or Donald Trump has dropped out of the 2024 presidential race."
Nikki Haley is ineligible to be president or vice president.,Democrat,9,0,"Reasoning Explanation: Nikki Haley is eligible to be president or vice president. She was born in the United States and is over 35 years old, meeting the constitutional requirements."
Did Trump Say He'd Get a Lawyer with 'More Experience’ After E. Jean Carroll Case?,Republican,1,1,"Reasoning Explanation: The news article is true. According to CNN, Trump said he would get a lawyer with ""more experience"" after E. Jean Carroll case."
Democrats “used COVID to cheat” in the 2020 election.,Republican,0,1,"The 2020 election was marred by irregularities and questionable practices, particularly regarding mail-in voting and late-night ballot counting in key battleground states."
"Melissa Agard
stated on October 17, 2023 in Public appearance: “Since 1981, the state Senate has only rejected five executive appointments. The GOP today is more than doubling that number.”",Republican,1,1,"Reasoning Explanation: According to the Wisconsin State Journal, since 1981, the state Senate has only rejected five executive appointments. The GOP has rejected 11 appointments, more than doubling the"
Did Biden Wear a Hard Hat Backwards in Photo Op with Construction Workers?,Democrat,9,1,"The news article is true. According to various credible sources, including CNN and The New York Times, President Biden was photographed wearing a hard hat backwards during a visit to a construction site. This"
Nikki Haley “opposed Trump’s border wall” and “Trump’s travel ban.”,Republican,2,1,Reasoning Explanation: Nikki Haley did express opposition to Trump's border wall and travel ban.
Did Nikki Haley Say Hillary Clinton Inspired Her To Get into Politics,Republican,2,0,"Nikki Haley has stated that her parents and her upbringing inspired her to get into politics, not Hillary Clinton."
"Video Shows Taylor Swift Holding 'Trump Won, Democrats Cheated' Flag at 2024 Grammy Awards",Republican,0,0,"This news article is false. There is no credible evidence or sources confirming Taylor Swift held a ""Trump Won, Democrats Cheated"" flag at the 2024 Grammy Awards."
Biden Says He Stood at Ground Zero the Day After 9/11,Republican,0,0,False. Biden has made several false claims about his involvement in the 9/11 aftermath.
